DATE,gold_close,gold_open,gold_high,gold_low,gold_change_pct,gpr_index,gpr_action,gpr_threat,log_price_change,open_close_diff
1995-03-23,383.85,382.55,383.85,383.85,0.33,150.57,125.67,157.23,0.0032617942677549408,-0.05000000000001137
1995-03-24,381.95,383.7,381.95,381.95,-0.49,136.03,117.29,134.52,-0.004962141286538878,-0.1500000000000341
1995-03-27,381.9,382.4,381.9,381.9,-0.01,91.26,81.88,106.23,-0.00013091575589826475,0.44999999999998863
1995-03-28,382.6,381.9,382.6,382.6,0.18,117.01,88.49,147.62,0.0018312627746821812,0.0
1995-03-29,382.15,382.55,382.15,382.15,-0.12,106.12,113.35,94.55,-0.0011768553172594976,-0.05000000000001137
1995-03-30,385.75,382.15,385.75,385.75,0.94,80.62,55.91,99.1,0.009376289554377212,0.0
1995-03-31,390.75,385.95,390.75,390.75,1.3,93.56,89.81,86.44,0.012878478058315712,0.19999999999998863
1995-04-03,392.1,391.25,392.1,392.1,0.35,71.24,71.02,66.64,0.0034489399967001042,0.5
1995-04-04,391.8,392.15,391.8,391.8,-0.08,94.41,73.66,102.4,-0.0007654037878455635,0.049999999999954525
1995-04-05,394.7,392.0,394.7,394.7,0.74,119.78,97.02,124.5,0.007374477158360995,0.19999999999998863
1995-04-06,393.35,394.75,393.35,393.35,-0.34,110.54,63.99,142.32,-0.003426181893549829,0.05000000000001137
1995-04-07,392.65,393.55,392.65,392.65,-0.18,101.70,94.15,96.65,-0.0017811709543679513,0.19999999999998863
1995-04-10,389.55,392.25,389.55,389.55,-0.79,92.13,135.77,53.29,-0.007926403044016426,-0.39999999999997726
1995-04-11,390.3,389.55,390.3,390.3,0.19,67.60,42.12,84.32,0.0019234474097020624,0.0
1995-04-12,389.95,390.55,389.95,389.95,-0.09,101.52,82.47,100.05,-0.0008971484100623216,0.25
1995-04-13,389.9,389.85,389.9,389.9,-0.01,92.11,56.51,106.06,-0.0001282297879553965,-0.0999999999999659
1995-04-14,391.5,390.5,391.5,391.5,0.41,99.68,99.38,95.64,0.0040952194423061455,0.6000000000000227
1995-04-17,393.6,390.9,393.6,393.6,0.54,142.70,101.61,161.03,0.0053496497472407,-0.6000000000000227
1995-04-18,396.25,393.45,396.25,396.25,0.67,108.47,83.18,124.89,0.0067101600133918846,-0.1500000000000341
1995-04-19,394.45,396.25,394.45,394.45,-0.45,107.89,47.80,146.2,-0.004552935650391782,0.0
1995-04-20,391.9,394.3,391.9,391.9,-0.65,166.90,217.02,132.75,-0.006485684335512911,-0.14999999999997726
1995-04-21,390.05,392.05,390.05,390.05,-0.47,212.90,273.40,168.03,-0.004731769171263534,0.1500000000000341
1995-04-24,390.35,390.85,390.35,390.35,0.08,94.77,154.60,50.15,0.0007688365319779163,0.8000000000000114
1995-04-25,390.05,390.7,390.05,390.05,-0.08,88.63,103.08,85.98,-0.0007688365319778146,0.3499999999999659
1995-04-26,386.25,390.1,386.25,386.25,-0.97,92.91,135.37,41.6,-0.009790107822366943,0.05000000000001137
1995-04-27,389.25,386.25,389.25,389.25,0.78,62.96,76.72,58.17,0.007736982502152401,0.0
1995-04-28,386.75,389.5,386.75,386.75,-0.64,75.37,78.71,65.65,-0.00644332126093223,0.25
1995-05-01,387.9,386.5,387.9,387.9,0.3,169.67,193.31,194.83,0.0029690849927459734,-0.25
1995-05-02,389.15,388.05,389.15,389.15,0.32,124.42,124.03,122.85,0.0032172989594757926,0.1500000000000341
1995-05-03,389.6,389.35,389.6,389.6,0.12,152.65,136.96,165.02,0.0011556983629829557,0.20000000000004547
1995-05-04,391.25,389.85,391.25,391.25,0.42,82.28,78.46,77.34,0.0042261700859829,0.25
1995-05-05,391.05,391.45,391.05,391.05,-0.05,88.59,107.52,64.06,-0.0005113128067425649,0.19999999999998863
1995-05-08,389.6,390.25,389.6,389.6,-0.37,104.86,114.04,95.12,-0.0037148572792403403,-0.8000000000000114
1995-05-09,383.55,389.65,383.55,383.55,-1.55,85.04,80.74,87.55,-0.015650581363074765,0.049999999999954525
1995-05-10,383.8,383.7,383.8,383.8,0.07,81.24,66.27,92.12,0.0006515931682941225,0.14999999999997726
1995-05-11,383.25,383.95,383.25,383.25,-0.14,91.33,63.04,122.68,-0.001434065821676066,0.14999999999997726
1995-05-12,383.5,383.3,383.5,383.5,0.07,88.28,83.82,104.87,0.0006521030553874259,0.05000000000001137
1995-05-15,384.65,383.55,384.65,384.65,0.3,69.20,36.80,92.07,0.002994209097632741,0.05000000000001137
1995-05-16,384.5,383.5,384.5,384.5,-0.04,59.72,39.69,72.84,-0.0003900409592449727,-1.1499999999999773
1995-05-17,383.25,384.5,383.25,383.25,-0.33,76.24,83.60,57.06,-0.0032562711937751585,0.0
1995-05-18,383.3,383.25,383.3,383.3,0.01,76.53,36.33,96.97,0.00013045463458599788,0.0
1995-05-19,382.25,383.35,382.25,382.25,-0.27,94.64,62.90,116.59,-0.002743127577337769,0.05000000000001137
1995-05-22,381.95,382.3,381.95,381.95,-0.08,76.10,26.78,104.22,-0.0007851348218030032,0.05000000000001137
1995-05-23,383.0,381.45,383.0,383.0,0.27,89.53,85.37,84.16,0.0027452791932774064,-0.5
1995-05-24,384.0,383.2,384.0,384.0,0.26,90.24,67.47,106.3,0.0026075634070807695,0.19999999999998863
1995-05-25,385.4,384.0,385.4,385.4,0.36,71.16,63.85,76.92,0.0036392033925391736,0.0
1995-05-26,385.75,385.3,385.75,385.75,0.09,74.32,84.68,76.51,0.0009077352630042619,-0.0999999999999659
1995-05-29,387.0,385.75,387.0,387.0,0.32,102.34,107.39,134.37,0.0032352017865115157,0.0
1995-05-30,384.25,386.95,384.25,384.25,-0.71,148.53,125.63,202.1,-0.007131310611076614,-0.05000000000001137
1995-05-31,384.1,384.55,384.1,384.1,-0.04,134.88,110.74,164.94,-0.0003904470668460747,0.30000000000001137
1995-06-01,384.45,384.05,384.45,384.45,0.09,159.03,92.81,206.43,0.0009108061263305486,-0.05000000000001137
1995-06-02,383.55,384.35,383.55,383.55,-0.23,128.57,82.94,157.22,-0.0023437510728844466,-0.0999999999999659
1995-06-05,384.3,383.55,384.3,384.3,0.2,140.09,126.15,157.83,0.001953507165492868,0.0
1995-06-06,384.5,384.2,384.5,384.5,0.05,85.44,77.43,96.88,0.000520291374900487,-0.10000000000002274
1995-06-07,386.1,384.6,386.1,386.1,0.42,111.26,57.25,155.18,0.004152614324492023,0.10000000000002274
1995-06-08,386.5,385.75,386.5,386.5,0.1,76.19,50.64,90.51,0.0010354647572858237,-0.35000000000002274
1995-06-09,387.95,386.35,387.95,387.95,0.38,134.63,70.64,188.54,0.0037445973124814935,-0.14999999999997726
1995-06-12,387.2,387.95,387.2,387.2,-0.19,77.24,51.33,85.63,-0.0019351099375363504,0.0
1995-06-13,386.4,387.2,386.4,386.4,-0.21,103.15,71.19,125.35,-0.0020682530640590683,0.0
1995-06-14,387.9,386.45,387.9,387.9,0.39,154.51,90.17,188.02,0.0038744721075584933,0.05000000000001137
1995-06-15,390.95,387.75,390.95,390.95,0.79,151.89,187.47,144.34,0.007832100124601553,-0.14999999999997726
1995-06-16,389.85,391.25,389.85,389.85,-0.28,136.60,181.57,94.66,-0.0028176248149139535,0.30000000000001137
1995-06-19,391.25,390.05,391.25,391.25,0.36,138.41,147.18,161.13,0.003584692098754027,0.19999999999998863
1995-06-20,390.65,391.25,390.65,390.65,-0.15,124.12,92.81,148.37,-0.0015347234116097105,0.0
1995-06-21,390.35,390.5,390.35,390.35,-0.08,120.73,112.84,125.49,-0.0007682458764532976,-0.14999999999997726
1995-06-22,389.85,390.45,389.85,389.85,-0.13,136.24,124.18,142.42,-0.0012817228106910025,0.0999999999999659
1995-06-23,389.9,389.7,389.9,389.9,0.01,83.91,65.47,103.14,0.0001282462329424799,-0.1500000000000341
1995-06-26,389.45,390.0,389.45,389.45,-0.12,83.51,64.75,84.87,-0.0011548086225941156,0.10000000000002274
1995-06-27,389.2,389.15,389.2,389.2,-0.06,67.68,71.45,52.97,-0.0006421370541075846,-0.30000000000001137
1995-06-28,387.05,389.15,387.05,387.05,-0.55,58.05,28.94,72.41,-0.005539466661127491,-0.05000000000001137
1995-06-29,388.0,387.2,388.0,388.0,0.25,118.04,110.32,116.56,0.002451455972551018,0.14999999999997726
1995-06-30,384.4,388.05,384.4,384.4,-0.93,80.70,65.83,91.51,-0.009321662527136093,0.05000000000001137
1995-07-03,384.75,384.65,384.75,384.75,0.09,37.95,21.62,45.08,0.0009100956228512615,0.25
1995-07-04,384.65,384.65,384.65,384.65,-0.03,118.66,128.15,115.11,-0.00025994281404499915,-0.10000000000002274
1995-07-05,384.0,384.8,384.0,384.0,-0.17,59.64,45.74,61.04,-0.0016912773172168074,0.1500000000000341
1995-07-06,384.5,384.1,384.5,384.5,0.13,78.18,73.84,75.28,0.001301236357971734,0.10000000000002274
1995-07-07,385.7,384.75,385.7,385.7,0.31,87.47,91.00,88.55,0.003116076268483346,0.25
1995-07-10,385.7,385.8,385.7,385.7,0.0,104.08,153.39,67.73,0.0,0.10000000000002274
1995-07-11,385.8,385.7,385.8,385.8,0.03,78.77,74.40,82.74,0.000259235257446613,0.0
1995-07-12,388.75,385.85,388.75,388.75,0.76,121.60,102.85,128.69,0.007617363021815164,0.05000000000001137
1995-07-13,388.45,389.05,388.45,388.45,-0.08,89.63,69.93,123.14,-0.0007720020970141318,0.30000000000001137
1995-07-14,388.8,388.45,388.8,388.8,0.09,91.07,68.09,113.59,0.0009006111898542762,0.0
1995-07-17,389.2,388.6,389.2,389.2,0.1,185.39,175.09,186.61,0.0010282777255658433,-0.19999999999998863
1995-07-18,389.3,389.2,389.3,389.3,0.03,97.43,102.24,93.81,0.00025690430456017284,0.0
1995-07-19,388.25,389.25,388.25,388.25,-0.27,134.66,122.74,140.76,-0.002700792587613597,-0.05000000000001137
1995-07-20,385.85,388.15,385.85,385.85,-0.62,119.44,111.14,132.43,-0.006200769125184326,-0.10000000000002274
1995-07-21,386.35,385.95,386.35,386.35,0.13,109.91,90.68,138.67,0.0012950014759808023,0.0999999999999659
1995-07-24,387.05,386.35,387.05,387.05,0.18,159.64,119.36,199.12,0.0018101892711295184,0.0
1995-07-25,385.95,386.95,385.95,385.95,-0.28,141.05,127.83,156.38,-0.0028460562548596633,-0.10000000000002274
1995-07-26,386.5,386.05,386.5,386.5,0.14,172.40,196.42,163.84,0.0014240406316137382,0.10000000000002274
1995-07-27,383.45,386.5,383.45,383.45,-0.79,161.79,129.03,201.8,-0.007922633816608463,0.0
1995-07-28,383.25,383.5,383.25,383.25,-0.05,134.03,68.72,178.33,-0.0005217164589447687,0.05000000000001137
1995-07-31,382.6,383.15,382.6,382.6,-0.17,158.60,180.70,173.33,-0.0016974607457709726,-0.10000000000002274
1995-08-01,383.1,382.55,383.1,383.1,0.13,105.16,122.31,80.16,0.0013059947004507271,-0.05000000000001137
1995-08-02,383.0,383.2,383.0,383.0,-0.03,116.30,79.96,180.08,-0.0002610625259573268,0.0999999999999659
1995-08-03,384.35,383.05,384.35,384.35,0.35,103.65,99.20,103.42,0.0035186066144950578,0.05000000000001137
1995-08-04,383.75,384.25,383.75,383.75,-0.16,130.51,153.06,153.21,-0.0015622968937340938,-0.10000000000002274
1995-08-07,383.9,383.45,383.9,383.9,0.04,140.04,115.53,152.58,0.0003908031053449631,-0.30000000000001137
1995-08-08,384.6,384.0,384.6,384.6,0.18,119.41,141.09,88.26,0.0018217311479273902,0.10000000000002274
1995-08-09,384.7,384.65,384.7,384.7,0.03,126.93,163.28,108.95,0.000259976603570076,0.049999999999954525
1995-08-10,384.45,384.7,384.45,384.45,-0.06,111.10,73.84,143.71,-0.000650068280059589,0.0
1995-08-11,383.6,384.3,383.6,383.6,-0.22,122.54,70.93,157.78,-0.0022133984689065925,-0.14999999999997726
1995-08-14,384.4,383.65,384.4,384.4,0.21,171.95,211.76,168.21,0.0020833340868540474,0.049999999999954525
1995-08-15,385.15,384.4,385.15,385.15,0.2,119.57,123.62,154.66,0.0019491917028373973,0.0
1995-08-16,382.7,385.0,382.7,382.7,-0.64,113.53,137.43,87.66,-0.00638147636731815,-0.14999999999997726
1995-08-17,384.45,382.6,384.45,384.45,0.46,106.22,70.60,137.4,0.004562349046533151,-0.0999999999999659
1995-08-18,384.9,384.65,384.9,384.9,0.12,164.36,109.24,210.27,0.0011698188115105506,0.19999999999998863
1995-08-21,384.65,384.95,384.65,384.65,-0.06,96.44,67.30,136.32,-0.0006497303847567704,0.05000000000001137
1995-08-22,383.25,384.7,383.25,383.25,-0.36,82.38,121.03,72.11,-0.003646312153020087,0.05000000000001137
1995-08-23,383.35,383.2,383.35,383.35,0.03,114.96,118.85,113.3,0.0002608922529799058,-0.05000000000001137
1995-08-24,383.3,383.45,383.3,383.3,-0.01,71.84,63.66,79.65,-0.0001304376183940224,0.0999999999999659
1995-08-25,383.05,383.45,383.05,383.05,-0.07,82.62,47.06,104.68,-0.0006524434236794566,0.14999999999997726
1995-08-28,383.25,383.15,383.25,383.25,0.05,88.99,69.00,98.67,0.000521988789093463,0.0999999999999659
1995-08-29,382.1,383.25,382.1,382.1,-0.3,87.66,45.99,122.76,-0.003005163299069207,0.0
1995-08-30,381.55,382.05,381.55,381.55,-0.14,116.16,135.77,106.58,-0.0014404507172120914,-0.05000000000001137
1995-08-31,382.45,381.5,382.45,382.45,0.24,106.35,94.24,111.36,0.0023560220322328494,-0.05000000000001137
1995-09-01,380.85,382.4,380.85,380.85,-0.42,70.09,73.55,67.48,-0.0041923289490778505,-0.05000000000001137
1995-09-04,379.8,380.65,379.8,379.8,-0.28,114.98,98.25,136.59,-0.002760798440611691,-0.20000000000004547
1995-09-05,380.05,379.75,380.05,380.05,0.07,105.09,127.54,83.58,0.0006580246338638915,-0.05000000000001137
1995-09-06,380.1,379.7,380.1,380.1,0.01,66.80,54.84,78.42,0.00013155298315371702,-0.35000000000002274
1995-09-07,382.4,380.05,382.4,382.4,0.61,104.33,81.72,117.74,0.00603280518204313,-0.05000000000001137
1995-09-08,381.65,382.6,381.65,381.65,-0.2,80.97,42.11,111.23,-0.0019632229327668197,0.20000000000004547
1995-09-11,382.6,381.75,382.6,382.6,0.25,101.86,114.79,95.74,0.00248609876167322,0.10000000000002274
1995-09-12,384.95,382.6,384.95,384.95,0.61,70.30,74.21,61.9,0.006123398717905977,0.0
1995-09-13,384.3,384.8,384.3,384.3,-0.17,87.65,58.26,103.26,-0.0016899581532602123,-0.14999999999997726
1995-09-14,385.35,384.4,385.35,385.35,0.27,75.11,82.37,74.95,0.0027285146532041358,0.0999999999999659
1995-09-15,385.15,384.4,385.15,385.15,-0.05,49.55,56.45,47.09,-0.0005191434250275697,-0.9500000000000455
1995-09-18,385.75,385.15,385.75,385.75,0.16,86.69,100.07,75.88,0.0015566224442955018,0.0
1995-09-19,385.25,385.85,385.25,385.25,-0.13,57.11,53.14,63.32,-0.0012970170430450386,0.10000000000002274
1995-09-20,384.1,385.4,384.1,384.1,-0.3,91.91,91.63,101.9,-0.0029895388483659373,0.14999999999997726
1995-09-21,384.15,384.0,384.15,384.15,0.01,55.15,58.64,67.26,0.00013016596178480605,-0.10000000000002274
1995-09-22,382.75,384.0,382.75,382.75,-0.36,60.67,40.32,73.99,-0.0036510667758507965,-0.14999999999997726
1995-09-25,382.95,382.8,382.95,382.95,0.05,39.18,43.40,36.2,0.0005223978178094034,0.05000000000001137
1995-09-26,383.75,383.05,383.75,383.75,0.21,89.42,93.02,96.99,0.002086866545804328,0.10000000000002274
1995-09-27,383.25,383.65,383.25,383.25,-0.13,37.26,37.15,30.98,-0.001303781149483381,-0.10000000000002274
1995-09-28,383.35,383.4,383.35,383.35,0.03,67.97,78.46,59.49,0.0002608922529799058,0.14999999999997726
1995-09-29,383.6,383.45,383.6,383.6,0.07,60.29,33.39,72.41,0.0006519330043797935,0.0999999999999659
1995-10-02,381.95,383.3,381.95,381.95,-0.43,80.98,92.27,70.55,-0.004310633021914513,-0.30000000000001137
1995-10-03,382.4,382.2,382.4,382.4,0.12,58.18,40.94,62.6,0.0011774711898775035,0.25
1995-10-04,382.85,382.4,382.85,382.85,0.12,96.72,103.31,80.42,0.0011760863818863264,0.0
1995-10-05,382.6,382.9,382.6,382.6,-0.07,48.21,61.79,34.36,-0.0006532105529799539,0.049999999999954525
1995-10-06,383.45,382.55,383.45,383.45,0.22,41.57,38.25,58.49,0.0022191772047156525,-0.05000000000001137
1995-10-09,385.2,383.45,385.2,385.2,0.46,64.56,56.31,67.1,0.004553445713102287,0.0
1995-10-10,385.0,385.2,385.0,385.0,-0.05,92.32,110.45,67.56,-0.0005193456361862487,0.0
1995-10-11,384.65,384.95,384.65,384.65,-0.09,73.46,53.26,77.75,-0.000909504382840611,-0.05000000000001137
1995-10-12,384.55,384.75,384.55,384.55,-0.03,60.97,81.04,39.43,-0.00026001040188079787,0.10000000000002274
1995-10-13,384.1,384.55,384.1,384.1,-0.12,63.70,70.56,52.97,-0.0011708841512037076,0.0
1995-10-16,383.75,384.25,383.75,383.75,-0.09,109.47,153.60,80.92,-0.0009116364504522819,0.14999999999997726
1995-10-17,383.75,383.85,383.75,383.75,0.0,60.49,56.75,59.17,0.0,0.10000000000002274
1995-10-18,383.75,383.7,383.75,383.75,0.0,106.11,85.95,110.29,0.0,-0.05000000000001137
1995-10-19,381.95,383.6,381.95,381.95,-0.47,80.56,64.25,80.38,-0.00470158891403828,-0.14999999999997726
1995-10-20,382.35,382.05,382.35,382.35,0.1,63.70,76.21,68.86,0.001046709502865449,0.10000000000002274
1995-10-23,382.4,382.2,382.4,382.4,0.01,23.63,23.56,19.65,0.0001307616870118965,-0.1500000000000341
1995-10-24,382.35,382.5,382.35,382.35,-0.01,44.67,34.26,51.43,-0.00013076168701196798,0.10000000000002274
1995-10-25,382.75,382.4,382.75,382.75,0.1,48.01,13.67,68.43,0.0010456150475588561,0.049999999999954525
1995-10-26,382.65,382.9,382.65,382.65,-0.03,66.77,88.75,61.69,-0.0002613012818630495,0.14999999999997726
1995-10-27,382.3,382.65,382.3,382.3,-0.09,63.22,69.32,52.57,-0.000915092553562868,0.0
1995-10-30,382.15,382.1,382.15,382.15,-0.04,114.23,89.47,115.34,-0.00039243901347414944,-0.19999999999998863
1995-10-31,382.55,382.15,382.55,382.55,0.1,44.67,61.66,34.29,0.0010461619889677622,0.0
1995-11-01,382.35,382.55,382.35,382.35,-0.05,49.56,68.40,38.04,-0.0005229441876266813,0.0
1995-11-02,382.75,382.4,382.75,382.75,0.1,87.08,104.18,69.51,0.0010456150475588561,0.049999999999954525
1995-11-03,382.35,382.9,382.35,382.35,-0.1,79.90,132.76,33.22,-0.0010456150475589125,0.14999999999997726
1995-11-06,382.55,382.65,382.55,382.55,0.05,101.72,88.18,110.33,0.0005229441876266626,0.2999999999999545
1995-11-07,384.85,382.35,384.85,384.85,0.6,94.98,110.47,72.4,0.005994284302465581,-0.19999999999998863
1995-11-08,385.1,384.75,385.1,385.1,0.06,87.94,83.50,83.58,0.0006493928405368585,-0.10000000000002274
1995-11-09,385.75,385.05,385.75,385.75,0.17,61.95,72.66,42.42,0.0016864504224068577,-0.05000000000001137
1995-11-10,389.24,385.85,389.24,389.24,0.9,72.80,50.81,96.86,0.009006628710517996,0.10000000000002274
1995-11-13,387.25,388.9,387.25,387.25,-0.51,141.45,109.17,159.35,-0.005125640656810293,-0.34000000000003183
1995-11-14,385.55,387.4,385.55,385.55,-0.44,126.96,107.39,140.76,-0.004399593018008364,0.14999999999997726
1995-11-15,385.0,385.45,385.0,385.0,-0.14,63.56,52.18,68.4,-0.001427551991185446,-0.10000000000002274
1995-11-16,385.75,385.25,385.75,385.75,0.19,45.91,14.08,64.6,0.0019461569554859697,0.25
1995-11-17,386.95,385.5,386.95,386.95,0.31,81.40,14.11,129.49,0.0031059944731977873,-0.25
1995-11-20,386.55,386.85,386.55,386.55,-0.1,53.86,62.65,44.79,-0.001034259949984305,-0.0999999999999659
1995-11-21,385.1,386.45,385.1,385.1,-0.38,91.32,91.04,75.94,-0.003758184945620517,-0.10000000000002274
1995-11-22,382.8,385.3,382.8,382.8,-0.6,105.16,82.37,143.66,-0.005990381242064079,0.19999999999998863
1995-11-23,382.85,382.8,382.85,382.85,0.01,117.34,44.99,157.61,0.00013060798033324715,0.0
1995-11-24,383.65,382.75,383.65,383.65,0.21,122.98,166.11,92.37,0.0020874110645415916,-0.10000000000002274
1995-11-27,385.25,383.45,385.25,385.25,0.42,44.11,26.38,51.35,0.004161795576551048,-0.19999999999998863
1995-11-28,388.75,385.35,388.75,388.75,0.91,70.66,66.30,82.95,0.009043989293218755,0.10000000000002274
1995-11-29,388.8,389.2,388.8,388.8,0.01,53.09,28.23,70.63,0.0001286090928401993,0.44999999999998863
1995-11-30,387.3,388.8,387.3,387.3,-0.39,59.82,74.55,62.18,-0.003865486065577465,0.0
1995-12-01,386.2,387.25,386.2,386.2,-0.28,76.23,48.36,86.44,-0.002844216526292503,-0.05000000000001137
1995-12-04,386.1,386.6,386.1,386.1,-0.03,78.65,73.80,84.64,-0.0002589667242232788,0.4000000000000341
1995-12-05,387.1,386.0,387.1,387.1,0.26,67.91,30.09,94.12,0.002586654313411687,-0.10000000000002274
1995-12-06,388.7,387.2,388.7,388.7,0.41,74.19,96.15,49.35,0.004124780274574931,0.0999999999999659
1995-12-07,389.0,388.8,389.0,389.0,0.08,65.03,53.39,63.61,0.0007715057602687793,0.10000000000002274
1995-12-08,389.7,389.0,389.7,389.7,0.18,74.93,70.77,72.14,0.0017978687262172372,0.0
1995-12-11,388.35,389.8,388.35,388.35,-0.35,54.57,32.64,63.53,-0.003470217479007106,0.10000000000002274
1995-12-12,388.2,388.4,388.2,388.2,-0.04,89.21,61.87,103.21,-0.00038632413074659173,0.049999999999954525
1995-12-13,386.45,388.35,386.45,386.45,-0.45,58.63,36.53,67.03,-0.004518177182029923,0.1500000000000341
1995-12-14,386.2,386.45,386.2,386.2,-0.06,65.31,57.87,60.34,-0.000647123558465907,0.0
1995-12-15,386.25,386.25,386.25,386.25,0.01,88.76,56.63,100.38,0.00012945821754125827,0.05000000000001137
1995-12-18,387.65,386.5,387.65,387.65,0.36,68.92,77.30,50.15,0.003618042453012676,0.25
1995-12-19,387.4,387.9,387.4,387.4,-0.06,75.86,67.22,77.1,-0.0006451196920725166,0.25
1995-12-20,388.75,387.45,388.75,388.75,0.35,53.80,76.62,25.56,0.003478712520548491,0.05000000000001137
1995-12-21,387.8,388.9,387.8,387.8,-0.24,34.87,23.17,45.1,-0.0024467206848923996,0.14999999999997726
1995-12-22,387.25,388.1,387.25,387.25,-0.14,32.40,8.07,47.14,-0.00141926351157347,0.30000000000001137
1995-12-25,387.5,387.5,387.5,387.5,0.06,29.93,39.79,16.59,0.0006453694964236529,0.25
1995-12-26,387.65,387.35,387.65,387.65,0.04,65.99,118.41,21.95,0.0003870218715662541,-0.14999999999997726
1995-12-27,386.8,387.6,386.8,386.8,-0.22,83.04,73.59,92.07,-0.002195107085828654,-0.049999999999954525
1995-12-28,386.8,386.8,386.8,386.8,0.0,67.24,71.50,59.64,0.0,0.0
1995-12-29,387.1,386.9,387.1,387.1,0.08,81.42,42.72,106.9,0.0007752940044632718,0.0999999999999659
1996-01-02,390.6,387.1,390.6,390.6,0.9,74.25,45.55,104.48,0.009000960858976123,0.0
1996-01-03,394.35,390.55,394.35,394.35,0.96,40.15,60.04,16.69,0.009554821401421373,-0.05000000000001137
1996-01-04,394.45,394.3,394.45,394.45,0.03,93.18,111.47,77.48,0.00025354969709855303,-0.05000000000001137
1996-01-05,395.5,394.4,395.5,395.5,0.27,92.53,83.02,92.33,0.0026583976666098774,-0.05000000000001137
1996-01-08,396.6,395.7,396.6,396.6,0.28,121.07,135.18,96.65,0.0027774288779870366,0.19999999999998863
1996-01-09,396.35,396.4,396.35,396.35,-0.06,73.00,90.97,60.71,-0.0006305568025307395,-0.20000000000004547
